1st flr sf,2nd flr sf,3ssn porch,bedroom abvgr,bsmt cond,bsmt exposure,bsmt full bath,bsmt half bath,bsmt qual,bsmt unf sf,bsmtfin sf 1,bsmtfin sf 2,bsmtfin type 1,bsmtfin type 2,central air,condition 1,condition 2,electrical,enclosed porch,exter cond,exter qual,exterior 1st,exterior 2nd,fence,fireplace qu,fireplaces,full bath,functional,garage area,garage cars,garage cond,garage finish,garage qual,garage yr blt,gr liv area,half bath,heating qc,id,kitchen abvgr,kitchen qual,land slope,lot area,lot frontage,lot shape,low qual fin sf,ms subclass,mas vnr area,misc val,mo sold,open porch sf,overall cond,overall qual,pid,paved drive,pool area,pool qc,saleprice,screen porch,street,totrms abvgrd,total bsmt sf,utilities,wood deck sf,year built,year remod/add,yr sold,conditions,exteriors,alley_0,alley_1,alley_2,bldg type_1fam,bldg type_2fmcon,bldg type_duplex,bldg type_twnhs,bldg type_twnhse,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,garage type_2types,garage type_attchd,garage type_basment,garage type_builtin,garage type_carport,garage type_detchd,garage type_na,heating_gasa,heating_gasw,heating_grav,heating_othw,heating_wall,house style_1.5fin,house style_1.5unf,house style_1story,house style_2.5fin,house style_2.5unf,house style_2story,house style_sfoyer,house style_slvl,land contour_bnk,land contour_hls,land contour_low,land contour_lvl,lot config_corner,lot config_culdsac,lot config_fr2,lot config_fr3,lot config_inside,ms zoning_a (agr),ms zoning_c (all),ms zoning_fv,ms zoning_i (all),ms zoning_rh,ms zoning_rl,ms zoning_rm,mas vnr type_brkcmn,mas vnr type_brkface,mas vnr type_none,mas vnr type_stone,misc feature_elev,misc feature_gar2,misc feature_na,misc feature_othr,misc feature_shed,misc feature_tenc,neighborhood_blmngtn,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,roof matl_clytile,roof matl_compshg,roof matl_membran,roof matl_tar&grv,roof matl_wdshake,roof matl_wdshngl,roof style_flat,roof style_gable,roof style_gambrel,roof style_hip,roof style_mansard,roof style_shed,sale type_cod,sale type_cwd,sale type_con,sale type_conld,sale type_conli,sale type_conlw,sale type_new,sale type_oth,sale type_wd 
909,807,0,2,3,1,0.0,0.0,4,880.0,0.0,0.0,1,1,1,1,1,5,0,3,4,13,14,0,3,1,2,8,512.0,2.0,3,2,3,1996.0,1716,1,5,875,1,4,3,8750,70.0,4,0,60,0.0,0,7,120,5,7,907285050,2,0,0,191000,0,1,7,880.0,4,0,1996,1996,2009,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1014,0,0,2,0,0,0.0,0.0,0,0.0,0.0,0.0,NA,NA,1,1,1,5,40,3,3,10,11,2,0,0,1,8,267.0,1.0,3,2,3,1956.0,1014,0,3,1205,1,3,3,7785,74.0,3,0,20,0.0,0,3,0,5,5,534276190,2,0,0,98000,200,1,6,0.0,4,0,1956,1956,2008,2,21,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,0,0,3,4,3,3.0,0.0,4,0.0,1200.0,0.0,6,1,1,1,1,5,0,3,3,11,12,0,0,0,3,8,0.0,0.0,0,0,0,NA,1200,0,3,763,1,3,3,10800,60.0,4,0,90,0.0,0,3,0,5,5,904301060,2,0,0,179000,0,1,5,1200.0,4,120,1987,1988,2009,2,23,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1432,0,0,3,3,3,0.0,0.0,5,1043.0,379.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,4,1,2,8,492.0,2.0,3,3,3,2006.0,1432,0,5,512,1,4,3,9139,76.0,3,0,20,206.0,0,9,50,5,8,528439060,2,0,0,245000,0,1,7,1422.0,4,297,2006,2006,2009,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1680,0,0,3,3,1,1.0,0.0,5,379.0,144.0,1127.0,2,6,1,0,1,5,0,3,4,13,14,0,3,1,2,4,583.0,2.0,3,3,3,1998.0,1680,0,5,592,1,4,3,10140,78.0,4,0,20,0.0,0,6,73,5,7,534175080,2,0,0,213250,0,1,7,1650.0,4,78,1998,1999,2009,1,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
869,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,NA,NA,0,1,1,5,66,3,3,7,10,4,0,0,1,8,390.0,1.0,3,1,2,1948.0,869,0,3,1255,1,3,3,10122,60.0,4,0,20,0.0,0,8,0,6,4,535375140,0,0,0,89900,0,1,3,0.0,4,0,1948,1950,2008,2,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
885,833,0,3,3,1,0.0,0.0,4,832.0,0.0,0.0,1,1,1,1,1,5,0,3,3,13,14,0,3,1,2,8,427.0,2.0,3,3,3,1998.0,1718,1,4,355,1,3,3,10141,74.0,3,0,60,40.0,0,12,94,5,7,527162110,2,0,0,185000,291,1,7,832.0,4,0,1998,1998,2009,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
525,567,0,3,3,1,0.0,0.0,3,213.0,312.0,0.0,5,1,1,1,1,5,0,3,3,10,11,0,0,0,1,8,264.0,1.0,3,1,3,1973.0,1092,1,3,1676,1,3,3,2205,21.0,4,0,160,567.0,0,2,0,6,6,527450030,2,0,0,113500,0,1,6,525.0,4,144,1973,1973,2007,2,21,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
715,0,0,2,3,2,0.0,0.0,3,715.0,0.0,0.0,1,1,0,0,1,2,75,2,3,6,6,0,0,0,1,8,660.0,2.0,3,1,2,1967.0,715,0,2,2599,1,3,3,10914,60.0,4,0,30,0.0,0,8,0,3,3,535377070,0,0,0,68000,112,1,4,715.0,4,0,1929,1950,2006,1,12,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1560,0,0,3,3,1,0.0,0.0,5,1560.0,0.0,0.0,1,1,1,1,1,5,0,3,4,13,14,0,0,0,2,8,573.0,2.0,3,3,3,2003.0,1560,0,5,312,1,4,3,9196,129.0,3,0,20,0.0,0,4,150,5,7,914476520,2,0,0,201000,0,1,7,1560.0,4,100,2003,2003,2010,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
866,902,0,3,3,1,0.0,0.0,4,466.0,400.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,0,0,2,8,603.0,2.0,3,2,3,2005.0,1768,1,4,1124,1,4,3,9803,75.0,4,0,60,0.0,0,2,108,5,7,528477040,2,0,0,226700,0,1,7,866.0,4,0,2005,2005,2008,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2290,0,0,2,3,3,2.0,0.0,5,636.0,1684.0,0.0,6,1,1,1,1,5,0,3,5,14,16,0,4,1,2,8,1174.0,3.0,3,3,3,2007.0,2290,1,5,1702,1,5,3,17169,59.0,2,0,20,970.0,0,8,30,5,10,528118050,2,0,0,500067,0,1,7,2320.0,4,192,2007,2007,2007,2,30,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
848,750,0,3,3,3,0.0,0.0,4,848.0,0.0,0.0,1,1,1,1,1,5,0,3,4,13,14,0,4,1,2,8,433.0,2.0,3,3,3,2004.0,1598,1,5,2434,1,4,3,9171,59.0,3,0,60,0.0,0,7,48,5,7,528235190,2,0,0,201490,0,1,7,848.0,4,100,2004,2005,2006,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
990,0,0,3,3,1,1.0,0.0,4,268.0,722.0,0.0,6,1,1,1,1,5,0,3,3,13,14,0,0,0,1,8,528.0,2.0,3,1,3,1997.0,990,0,5,1432,1,3,5,9750,65.0,4,0,20,0.0,0,8,0,7,5,907126030,2,0,0,155000,0,1,5,990.0,4,168,1994,1994,2008,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
941,0,0,2,3,3,1.0,0.0,4,0.0,941.0,0.0,6,1,1,1,1,5,0,4,3,11,12,0,0,0,1,8,564.0,2.0,3,1,3,1978.0,941,0,4,689,1,4,3,8604,75.0,3,0,90,124.0,0,11,40,7,5,535476110,2,0,0,145000,0,1,4,941.0,4,0,1978,1978,2009,2,23,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
751,611,0,3,2,2,0.0,0.0,2,611.0,0.0,0.0,1,1,1,0,0,5,84,3,3,6,6,0,0,0,2,8,502.0,2.0,2,3,3,1920.0,1362,0,5,1349,1,3,3,6155,60.0,3,0,70,0.0,0,6,0,8,6,903235010,2,0,0,128000,0,1,6,611.0,4,0,1920,1999,2008,0,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
940,750,0,3,3,1,1.0,0.0,4,395.0,520.0,0.0,6,1,1,1,1,5,0,3,3,13,14,0,3,1,2,8,442.0,2.0,3,2,3,2000.0,1690,1,5,1759,1,3,3,9487,58.0,3,0,60,0.0,0,6,50,5,6,528290170,2,0,0,187000,0,1,7,915.0,4,0,2000,2000,2007,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1072,0,0,2,3,3,1.0,0.0,4,0.0,547.0,0.0,6,1,1,1,1,5,0,3,3,13,14,0,0,0,1,8,525.0,2.0,3,3,3,2005.0,1072,0,4,893,1,3,3,3675,35.0,4,0,180,80.0,0,4,28,5,6,908186080,2,0,0,145500,0,1,5,547.0,4,0,2005,2006,2009,2,27,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
572,0,0,2,3,1,0.0,0.0,3,572.0,0.0,0.0,1,1,0,1,1,2,72,3,3,7,10,0,0,0,1,8,200.0,1.0,3,1,3,1940.0,572,0,2,944,1,3,3,10200,60.0,4,0,30,0.0,0,5,0,6,4,911104060,0,0,0,75000,0,1,4,572.0,4,0,1925,1950,2009,2,17,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1546,0,0,3,3,2,0.0,0.0,4,1526.0,20.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,0,0,2,8,796.0,3.0,3,2,3,2005.0,1546,0,5,2109,1,4,3,11750,75.0,3,0,20,204.0,0,6,42,5,7,906382020,2,0,0,217000,0,1,7,1546.0,4,144,2005,2006,2007,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1346,0,0,3,3,1,1.0,0.0,4,1258.0,78.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,3,1,2,8,660.0,3.0,3,3,3,2008.0,1346,0,5,316,1,4,3,11896,88.0,3,0,20,60.0,0,5,48,5,7,916386010,2,0,0,220000,0,1,6,1336.0,4,100,2008,2008,2010,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1012,778,0,4,3,1,1.0,0.0,3,485.0,247.0,0.0,3,1,1,1,1,5,0,3,3,13,14,0,3,1,1,6,484.0,2.0,3,2,3,1972.0,1790,2,4,2529,1,3,3,10400,80.0,4,0,60,288.0,0,11,0,5,6,534129230,2,0,0,165150,147,1,8,732.0,4,148,1972,1972,2006,2,27,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1026,0,0,3,4,3,1.0,0.0,4,0.0,505.0,435.0,6,2,1,1,1,5,34,3,3,11,11,3,0,0,1,8,576.0,2.0,2,1,3,1981.0,1026,0,3,1448,1,3,5,10970,66.95277989337396,3,0,80,0.0,0,10,0,6,6,907202160,2,0,0,147000,0,1,5,940.0,4,0,1978,1978,2008,2,22,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1504,0,0,3,3,3,1.0,0.0,4,814.0,690.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,3,1,2,8,478.0,2.0,3,3,3,1996.0,1504,0,5,871,1,4,3,11883,73.0,4,0,20,196.0,0,6,66,5,7,907275090,2,0,0,203000,0,1,6,1504.0,4,115,1996,1996,2009,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1700,0,0,4,3,1,0.0,1.0,3,380.0,1018.0,0.0,3,1,1,1,1,5,0,3,3,12,13,0,4,1,1,8,447.0,2.0,3,2,3,1959.0,1700,1,4,142,1,4,3,10552,70.0,3,0,20,0.0,0,4,38,5,5,535152150,2,0,0,165500,0,1,6,1398.0,4,0,1959,1959,2010,2,25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
864,0,0,2,3,1,1.0,0.0,3,823.0,41.0,0.0,4,1,0,1,1,3,100,3,3,5,7,0,0,0,1,8,0.0,0.0,0,0,0,NA,864,0,3,1515,1,3,3,8248,45.0,4,0,30,0.0,0,9,0,3,3,909101060,0,0,0,67000,0,1,5,864.0,4,0,1914,1950,2008,2,12,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1020,831,0,3,3,3,0.0,0.0,3,169.0,536.0,117.0,4,3,1,1,1,5,0,3,3,6,6,1,2,1,2,8,440.0,2.0,3,2,3,1964.0,1851,1,4,1970,1,4,5,9760,80.0,4,0,60,340.0,0,7,42,8,6,535476360,2,0,0,187000,0,1,7,822.0,4,239,1964,1993,2007,2,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
756,756,0,2,3,1,1.0,0.0,4,249.0,507.0,0.0,6,1,1,1,1,5,0,3,4,7,10,0,0,0,2,8,440.0,2.0,3,1,3,2000.0,1512,1,5,572,1,4,3,2998,34.0,4,0,160,513.0,0,8,32,5,6,533221040,2,0,0,180000,0,1,4,756.0,4,0,2000,2000,2009,2,17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
759,539,0,2,3,1,0.0,0.0,3,538.0,113.0,0.0,4,1,1,1,1,5,168,3,3,6,6,0,4,1,2,8,240.0,1.0,3,1,3,1994.0,1298,0,4,2200,1,3,3,6821,51.0,4,0,50,0.0,0,8,0,7,6,909251040,1,0,0,146500,0,1,8,651.0,4,216,1921,2005,2007,2,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1673,0,0,3,3,3,1.0,0.0,3,261.0,1412.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,3,1,2,8,583.0,2.0,3,2,3,2000.0,1673,0,5,2147,1,4,3,11354,66.95277989337396,4,0,20,0.0,0,1,113,5,7,907252190,2,0,0,270000,116,1,7,1673.0,4,306,2000,2000,2007,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
996,0,0,2,3,3,1.0,0.0,4,189.0,747.0,0.0,6,1,1,1,1,5,0,3,3,10,11,0,0,0,1,8,564.0,2.0,3,1,3,1992.0,996,0,5,249,1,4,3,9069,73.0,4,0,85,0.0,0,4,0,6,6,906225210,2,0,0,147000,0,1,5,936.0,4,120,1992,1992,2010,2,21,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
816,408,0,3,3,1,1.0,0.0,3,161.0,481.0,174.0,5,3,1,0,1,5,0,3,3,9,9,2,0,0,1,8,280.0,1.0,3,1,3,1950.0,1224,0,3,162,1,3,3,8064,60.0,4,0,50,0.0,0,5,0,8,6,535450210,2,0,0,132000,0,1,5,816.0,4,414,1948,2004,2010,1,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
