1st flr sf,2nd flr sf,3ssn porch,alley,bedroom abvgr,bldg type,bsmt cond,bsmt exposure,bsmt full bath,bsmt half bath,bsmt qual,bsmt unf sf,bsmtfin sf 1,bsmtfin sf 2,bsmtfin type 1,bsmtfin type 2,central air,condition 1,condition 2,electrical,enclosed porch,exter cond,exter qual,exterior 1st,exterior 2nd,fence,fireplace qu,fireplaces,foundation,full bath,functional,garage area,garage cars,garage cond,garage finish,garage qual,garage type,garage yr blt,gr liv area,half bath,heating,heating qc,house style,id,kitchen abvgr,kitchen qual,land contour,land slope,lot area,lot config,lot frontage,lot shape,low qual fin sf,ms subclass,ms zoning,mas vnr area,mas vnr type,misc feature,misc val,mo sold,neighborhood,open porch sf,overall cond,overall qual,pid,paved drive,pool area,pool qc,roof matl,roof style,sale type,saleprice,screen porch,street,totrms abvgrd,total bsmt sf,utilities,wood deck sf,year built,year remod/add,yr sold
936,0,0,NA,2,1Fam,3,2,0.0,0.0,4,684.0,252.0,0.0,3,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,0,0,0,CBlock,1,Typ,288.0,1.0,3,1,3,5,1969.0,936,0,GasA,TA,1Story,1036,1,TA,Lvl,Gtl,10295,FR2,68.0,Reg,0,20,RL,72.0,3,0,0,9,NAmes,0,6,4,527402130,Y,0,0,CompShg,Gable,COD,111900,0,Pave,4,936.0,AllPub,16,1969,1969,2008
1283,0,0,NA,3,1Fam,3,1,1.0,0.0,3,319.0,504.0,108.0,3,4,Y,Norm,Norm,5,0,Gd,TA,MetalSd,MetalSd,0,0,0,CBlock,1,Typ,506.0,2.0,3,1,3,1,1980.0,1283,0,GasA,TA,1Story,1237,1,TA,Lvl,Gtl,7763,Inside,70.0,Reg,0,20,RL,0.0,0,0,0,10,NAmes,0,7,5,535151160,Y,0,0,CompShg,Gable,WD ,140000,0,Pave,6,931.0,AllPub,0,1962,1980,2008
1120,468,0,NA,4,1Fam,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,Y,Feedr,Norm,5,0,TA,TA,WdShing,Plywood,0,4,1,CBlock,2,Min2,680.0,2.0,3,3,3,1,1991.0,1588,0,GasA,TA,1.5Fin,1375,1,TA,Lvl,Gtl,17120,Inside,80.0,Reg,0,50,RL,0.0,0,0,0,7,ClearCr,59,4,4,904101170,N,0,0,CompShg,Gable,WD ,134432,0,Pave,7,0.0,AllPub,0,1959,1959,2008
2042,0,0,NA,3,1Fam,3,4,1.0,0.0,5,590.0,1152.0,0.0,6,1,Y,PosA,PosA,5,0,TA,Ex,CemntBd,CmentBd,0,4,1,PConc,2,Typ,724.0,3.0,3,3,3,5,2007.0,2042,0,GasA,Ex,1Story,1643,1,Ex,HLS,Gtl,13870,Inside,81.0,IR1,0,20,RL,250.0,3,0,0,10,StoneBr,52,5,10,527256040,Y,0,0,CompShg,Hip,New,455000,174,Pave,8,1742.0,AllPub,240,2006,2007,2007
1203,1323,0,NA,4,1Fam,3,1,1.0,0.0,4,425.0,740.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,3,1,PConc,2,Typ,844.0,3.0,3,2,3,5,1994.0,2526,1,GasA,Ex,2Story,2453,1,Gd,Lvl,Gtl,10120,Inside,92.0,Reg,0,60,RL,391.0,3,0,0,12,NoRidge,78,5,8,528365090,Y,0,0,CompShg,Hip,WD ,290000,0,Pave,8,1165.0,AllPub,309,1994,1994,2006
988,885,0,NA,3,1Fam,3,4,0.0,0.0,4,646.0,342.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,3,1,PConc,2,Typ,597.0,2.0,3,2,3,5,1999.0,1873,1,GasA,Ex,2Story,2129,1,Gd,Lvl,Gtl,10820,CulDSac,47.0,IR2,0,60,RL,0.0,0,0,0,3,CollgCr,123,5,7,907187040,Y,0,0,CompShg,Gable,WD ,235500,0,Pave,7,988.0,AllPub,202,1999,1999,2007
940,476,0,Grvl,3,1Fam,3,1,0.0,1.0,3,399.0,381.0,0.0,3,1,Y,Norm,Norm,5,0,TA,TA,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,Typ,400.0,2.0,3,1,3,1,1956.0,1416,0,GasA,Ex,1.5Fin,2640,1,Gd,Lvl,Gtl,9600,Inside,60.0,Reg,0,50,RM,0.0,0,0,0,6,OldTown,24,8,6,902104020,Y,0,0,CompShg,Gable,WD ,156500,0,Pave,7,780.0,AllPub,0,1900,2004,2006
953,711,0,NA,3,1Fam,3,1,0.0,0.0,4,953.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,0,3,1,PConc,2,Typ,460.0,2.0,3,2,3,5,2000.0,1664,1,GasA,Ex,2Story,2437,1,TA,Lvl,Gtl,8121,Inside,66.95277989337396,IR1,0,60,RL,0.0,0,0,0,1,Gilbert,40,5,6,528275060,Y,0,0,CompShg,Gable,WD ,172400,0,Pave,7,953.0,AllPub,100,2000,2000,2006
1428,0,0,NA,3,1Fam,3,1,0.0,0.0,4,1428.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,CemntBd,CmentBd,0,0,0,PConc,2,Typ,480.0,2.0,3,3,3,5,2007.0,1428,0,GasA,Ex,1Story,1123,1,Gd,Lvl,Gtl,11639,Corner,95.0,Reg,0,20,FV,0.0,0,0,0,12,Somerst,120,5,7,528462040,Y,0,0,CompShg,Gable,New,182000,0,Pave,6,1428.0,AllPub,0,2007,2008,2008
1792,0,0,NA,2,1Fam,3,4,1.0,0.0,5,560.0,1232.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Ex,VinylSd,VinylSd,0,4,1,PConc,2,Typ,925.0,3.0,3,2,3,5,2005.0,1792,0,GasA,Ex,1Story,2398,1,Gd,Lvl,Gtl,13758,Inside,121.0,IR1,0,20,RL,430.0,3,0,0,3,NridgHt,49,5,9,528150080,Y,0,0,CompShg,Gable,New,372397,0,Pave,6,1792.0,AllPub,204,2005,2006,2006
1093,1721,0,NA,4,1Fam,3,1,0.0,1.0,4,298.0,779.0,0.0,2,1,Y,Norm,Norm,5,0,TA,Gd,HdBoard,HdBoard,4,3,1,PConc,2,Typ,614.0,2.0,3,3,3,3,1995.0,2814,1,GasA,Ex,2Story,1420,1,Gd,Lvl,Gtl,9771,Corner,83.24555160142349,IR3,0,60,RL,190.0,3,0,0,6,SawyerW,32,5,6,906204280,Y,0,0,CompShg,Gable,WD ,260000,216,Pave,9,1077.0,AllPub,48,1995,2002,2008
819,0,0,NA,2,1Fam,3,1,0.0,0.0,3,610.0,0.0,0.0,1,1,N,Norm,Norm,4,0,TA,TA,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,Typ,0.0,0.0,0,0,0,0,0.0,819,0,GasA,Ex,1Story,2693,1,Gd,Lvl,Gtl,9000,Inside,50.0,Reg,0,30,RM,0.0,0,0,0,9,IDOTRR,0,4,5,903454020,N,0,0,CompShg,Gable,WD ,72000,0,Pave,4,610.0,AllPub,0,1919,1950,2006
808,536,0,Grvl,3,2fmCon,2,1,0.0,0.0,3,536.0,0.0,0.0,1,1,N,Norm,Norm,3,204,Fa,Fa,AsphShn,AsphShn,0,0,0,PConc,2,Typ,0.0,0.0,0,0,0,0,0.0,1344,0,GasA,Ex,2Story,1370,2,TA,Lvl,Gtl,10320,Inside,60.0,Reg,0,190,RM,0.0,0,0,0,5,IDOTRR,0,3,3,903481100,N,0,0,CompShg,Gable,WD ,82375,0,Pave,8,536.0,AllPub,42,1915,1950,2008
1378,741,0,NA,3,1Fam,3,1,0.0,0.0,3,689.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,4,3,1,CBlock,2,Typ,583.0,2.0,3,2,3,5,1972.0,2119,1,GasA,TA,SLvl,392,1,TA,Lvl,Gtl,10448,Corner,83.24555160142349,IR1,0,80,RL,333.0,3,0,0,8,NWAmes,104,6,6,527378140,Y,0,0,CompShg,Gable,COD,158000,0,Pave,7,689.0,AllPub,0,1972,1972,2009
1072,213,0,NA,2,1Fam,3,1,1.0,0.0,3,295.0,336.0,41.0,4,6,Y,Norm,Norm,5,0,TA,TA,Wd Sdng,Wd Sdng,3,0,0,CBlock,1,Min1,240.0,1.0,3,1,3,1,1948.0,1285,0,GasA,TA,1.5Fin,1351,1,TA,Lvl,Gtl,8635,Inside,50.0,Reg,0,50,RM,0.0,0,0,0,1,BrkSide,0,5,5,903236010,Y,0,0,CompShg,Gable,WD ,127000,0,Pave,6,672.0,AllPub,0,1948,2001,2008
1433,0,0,NA,1,1Fam,3,4,1.0,0.0,4,0.0,1433.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,Plywood,Plywood,3,3,2,CBlock,1,Typ,528.0,2.0,4,2,4,5,1987.0,1433,1,GasA,Ex,1Story,246,1,Gd,Low,Mod,11980,Inside,83.0,Reg,0,20,RL,177.0,3,0,0,6,SawyerW,278,5,7,906201120,Y,0,0,CompShg,Gable,WD ,270000,266,Pave,4,1433.0,AllPub,0,1987,1987,2010
1496,636,0,NA,1,1Fam,3,4,1.0,0.0,4,55.0,1441.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,Wd Sdng,Wd Sdng,0,4,1,CBlock,1,Min2,612.0,2.0,3,3,4,3,1983.0,2132,1,GasA,Ex,1.5Fin,802,1,Gd,Low,Mod,12327,Inside,79.0,IR1,0,50,RL,0.0,0,0,0,9,SawyerW,40,8,8,906201130,Y,0,0,CompShg,Gable,WD ,316600,0,Pave,5,1496.0,AllPub,349,1983,2009,2009
1357,0,0,NA,2,1Fam,3,3,1.0,0.0,3,300.0,719.0,0.0,5,1,Y,Norm,Norm,5,0,TA,TA,Plywood,Plywood,4,4,1,CBlock,1,Typ,312.0,1.0,3,2,3,4,1959.0,1357,0,GasA,Gd,SLvl,1404,1,Ex,Lvl,Gtl,11512,Corner,124.0,IR1,0,80,RL,84.0,3,0,0,5,Edwards,0,7,6,905402090,Y,0,0,CompShg,Gable,WD ,177000,163,Pave,5,1019.0,AllPub,0,1959,2006,2008
2196,0,0,NA,3,1Fam,3,2,0.0,0.0,4,1496.0,485.0,177.0,5,4,Y,Norm,Norm,5,0,TA,Gd,HdBoard,HdBoard,0,3,1,CBlock,2,Typ,701.0,3.0,3,2,3,5,1990.0,2196,0,GasA,Gd,1Story,803,1,Gd,Lvl,Gtl,14684,CulDSac,90.0,IR1,0,20,RL,234.0,3,0,0,6,SawyerW,70,7,7,906203120,Y,0,0,CompShg,Hip,WD ,271900,0,Pave,7,2158.0,AllPub,84,1990,1991,2009
616,688,0,NA,3,TwnhsE,3,2,0.0,0.0,4,264.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,CemntBd,CmentBd,0,4,1,PConc,1,Typ,336.0,1.0,3,3,3,3,1976.0,1304,1,GasA,TA,2Story,1595,1,TA,Lvl,Gtl,2665,Inside,66.95277989337396,Reg,0,160,RM,0.0,0,0,0,6,MeadowV,24,6,5,923225150,Y,0,0,CompShg,Gable,WD ,115000,0,Pave,4,264.0,AllPub,141,1976,1976,2008
938,1215,0,Pave,4,1Fam,2,1,0.0,0.0,3,425.0,259.0,0.0,2,1,N,Norm,Norm,5,20,Gd,TA,MetalSd,MetalSd,0,0,0,BrkTil,2,Typ,0.0,0.0,0,0,0,0,0.0,2358,0,OthW,Fa,2Story,1319,1,TA,Lvl,Gtl,5250,Inside,50.0,Reg,205,70,RM,0.0,0,0,0,12,OldTown,54,5,8,902330010,Y,0,0,CompShg,Gable,WD ,122000,0,Pave,8,684.0,AllPub,0,1872,1987,2008
2726,0,0,NA,2,1Fam,3,1,0.0,0.0,4,279.0,0.0,0.0,1,1,Y,Norm,Norm,5,169,TA,Gd,WdShing,Plywood,0,4,1,CBlock,2,Typ,691.0,2.0,4,3,4,5,1986.0,2726,1,GasA,Gd,1Story,2231,1,Gd,HLS,Gtl,18044,CulDSac,70.0,IR1,0,20,RL,0.0,0,0,0,8,Crawfor,64,5,8,909475230,Y,228,5,CompShg,Gable,WD ,315000,0,Pave,6,279.0,AllPub,216,1986,1986,2007
939,858,0,NA,3,1Fam,3,3,0.0,0.0,4,939.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,0,0,PConc,2,Typ,639.0,2.0,3,2,3,5,2006.0,1797,1,GasA,Ex,2Story,2162,1,Gd,Lvl,Gtl,9245,Inside,79.0,IR1,0,60,RL,0.0,0,0,0,4,CollgCr,53,5,7,907410050,Y,0,0,CompShg,Gable,WD ,213500,0,Pave,8,939.0,AllPub,144,2006,2006,2007
1040,0,0,NA,2,1Fam,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,Y,Norm,Norm,3,0,TA,TA,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,Typ,625.0,2.0,3,1,3,1,1950.0,1040,0,GasA,TA,1Story,2622,1,TA,Lvl,Gtl,7200,Inside,60.0,Reg,0,20,RL,0.0,0,0,0,6,NAmes,0,7,5,535451190,Y,0,0,CompShg,Hip,WD ,109500,0,Pave,5,0.0,AllPub,0,1950,1950,2006
789,0,0,NA,2,1Fam,3,1,0.0,0.0,3,516.0,104.0,169.0,5,4,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,0,0,0,CBlock,1,Typ,250.0,1.0,3,1,3,1,1948.0,789,0,GasA,Ex,1Story,1300,1,TA,Lvl,Gtl,6000,Inside,50.0,Reg,0,20,RM,0.0,0,0,0,4,OldTown,0,5,5,902201120,Y,0,0,CompShg,Gable,WD ,115000,0,Pave,5,789.0,AllPub,0,1948,1950,2008
1143,0,0,Pave,1,TwnhsE,3,1,0.0,0.0,4,1143.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,MetalSd,MetalSd,0,4,1,PConc,1,Typ,588.0,2.0,3,2,3,5,2004.0,1143,1,GasA,Ex,1Story,2505,1,Gd,Lvl,Gtl,3628,Inside,34.0,Reg,0,120,FV,0.0,0,0,0,5,Somerst,191,5,7,533206040,Y,0,0,CompShg,Gable,WD ,176400,0,Pave,5,1143.0,AllPub,0,2004,2004,2006
1489,0,0,NA,3,1Fam,3,1,0.0,0.0,3,1489.0,0.0,0.0,1,1,Y,PosN,Norm,5,0,TA,TA,BrkFace,BrkFace,0,4,1,CBlock,2,Typ,462.0,2.0,3,2,3,5,1968.0,1489,0,GasA,Gd,1Story,582,1,Gd,Lvl,Gtl,9156,Inside,66.95277989337396,IR1,0,20,RL,0.0,0,0,0,8,NWAmes,0,7,6,534127170,Y,0,0,CompShg,Hip,WD ,185750,0,Pave,7,1489.0,AllPub,0,1968,1968,2009
1004,848,0,NA,3,1Fam,3,2,0.0,0.0,4,336.0,668.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,4,3,2,PConc,2,Typ,660.0,3.0,3,3,3,5,1999.0,1852,1,GasA,Ex,2Story,1458,1,Gd,Lvl,Gtl,9066,Inside,73.0,IR1,0,60,RL,320.0,3,0,0,12,CollgCr,106,5,8,907254020,Y,0,0,CompShg,Gable,WD ,230000,0,Pave,7,1004.0,AllPub,224,1999,2000,2008
960,0,0,NA,3,1Fam,3,1,0.0,0.0,3,960.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,WdShing,Wd Shng,3,0,0,CBlock,1,Typ,0.0,0.0,0,0,0,0,0.0,960,0,GasA,Ex,1Story,281,1,TA,HLS,Gtl,6410,Inside,64.0,Reg,0,20,RL,0.0,0,0,0,5,Edwards,0,5,4,908203100,Y,0,0,CompShg,Hip,WD ,90000,0,Pave,5,960.0,AllPub,0,1958,1958,2010
4692,950,0,NA,3,1Fam,3,4,2.0,0.0,5,466.0,5644.0,0.0,6,1,Y,Feedr,Norm,5,0,TA,Ex,Stucco,Stucco,0,4,3,PConc,2,Typ,1418.0,2.0,3,3,3,5,2008.0,5642,1,GasA,Ex,2Story,1499,1,Ex,Bnk,Gtl,63887,Corner,313.0,IR3,0,60,RL,796.0,1,0,0,1,Edwards,292,5,10,908154235,Y,480,4,ClyTile,Hip,New,160000,0,Pave,12,6110.0,AllPub,214,2008,2008,2008
768,0,0,NA,2,1Fam,3,3,1.0,0.0,4,149.0,619.0,0.0,5,1,Y,Norm,Norm,5,0,Gd,TA,VinylSd,VinylSd,0,0,0,CBlock,1,Typ,624.0,2.0,3,1,3,1,1987.0,768,0,GasA,Ex,SFoyer,2298,1,TA,Lvl,Gtl,7244,Inside,54.0,Reg,0,85,RL,0.0,0,0,0,4,Mitchel,0,7,5,923230180,Y,0,0,CompShg,Gable,WD ,129500,0,Pave,5,768.0,AllPub,104,1970,1970,2007
1124,0,0,NA,3,1Fam,3,3,1.0,0.0,3,210.0,914.0,0.0,4,1,Y,Norm,Norm,5,180,TA,TA,Wd Sdng,Wd Sdng,0,3,1,CBlock,1,Typ,353.0,1.0,3,3,3,5,1956.0,1124,0,GasA,Ex,1Story,2580,1,TA,Lvl,Gtl,10152,Inside,72.0,Reg,0,20,RL,0.0,0,0,0,5,NAmes,211,6,6,535180020,Y,0,0,CompShg,Gable,WD ,153000,142,Pave,6,1124.0,AllPub,0,1956,1994,2006
612,612,0,Pave,2,TwnhsE,3,3,0.0,0.0,4,318.0,294.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,0,0,PConc,2,Typ,528.0,2.0,3,2,3,1,2009.0,1224,1,GasA,Ex,2Story,568,1,Gd,Lvl,Gtl,3000,Inside,30.0,Reg,0,160,FV,76.0,1,0,0,6,Somerst,234,5,6,533210020,Y,0,0,CompShg,Gable,New,173733,0,Pave,4,612.0,AllPub,0,2009,2009,2009
1100,0,0,NA,3,1Fam,3,1,0.0,0.0,4,1100.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,0,0,0,PConc,1,Typ,0.0,0.0,0,0,0,0,0.0,1100,1,GasA,Ex,1Story,1807,1,TA,Lvl,Gtl,7500,Inside,63.0,Reg,0,20,RL,0.0,0,0,0,6,SawyerW,136,5,6,531363020,Y,0,0,CompShg,Gable,New,146000,0,Pave,6,1100.0,AllPub,0,2006,2007,2007
1019,537,0,NA,3,1Fam,3,1,0.0,0.0,3,482.0,300.0,0.0,3,1,Y,Artery,Norm,5,150,Gd,TA,MetalSd,MetalSd,0,4,1,CBlock,2,Typ,470.0,2.0,3,1,3,5,1949.0,1556,0,GasA,TA,1.5Fin,129,1,TA,Lvl,Gtl,17360,Corner,120.0,Reg,0,50,RL,340.0,1,0,0,1,NAmes,0,6,6,534431070,Y,0,0,CompShg,Gable,WD ,172500,0,Pave,6,782.0,AllPub,0,1949,1950,2010
1356,0,0,NA,3,1Fam,3,4,2.0,0.0,4,96.0,1148.0,0.0,6,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,Plywood,3,3,1,PConc,2,Typ,528.0,2.0,3,3,3,5,1977.0,1356,0,GasA,TA,SLvl,2294,1,TA,Low,Mod,15957,Corner,83.24555160142349,IR1,0,80,RL,0.0,0,0,0,9,Mitchel,0,6,6,923229100,Y,0,0,CompShg,Gable,WD ,188000,0,Pave,6,1244.0,AllPub,1424,1977,1977,2007
1262,0,0,NA,3,1Fam,3,4,0.0,1.0,4,284.0,978.0,0.0,5,1,Y,Feedr,Norm,5,0,TA,TA,MetalSd,MetalSd,0,3,1,CBlock,2,Typ,460.0,2.0,3,2,3,5,1976.0,1262,0,GasA,Ex,1Story,1860,1,TA,Lvl,Gtl,9600,FR2,80.0,Reg,0,20,RL,0.0,0,0,0,5,Veenker,0,8,6,533254130,Y,0,0,CompShg,Gable,WD ,181500,0,Pave,6,1262.0,AllPub,298,1976,1976,2007
827,834,0,NA,3,1Fam,3,3,1.0,0.0,4,70.0,385.0,344.0,6,5,Y,PosN,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,3,1,PConc,2,Typ,550.0,2.0,3,2,3,5,1996.0,1661,1,GasA,Ex,2Story,839,1,Gd,Lvl,Gtl,10667,CulDSac,43.0,IR2,0,60,RL,0.0,0,0,0,4,CollgCr,61,6,7,907131090,Y,0,0,CompShg,Gable,ConLw,212000,0,Pave,6,799.0,AllPub,158,1996,1996,2009
945,912,0,NA,4,1Fam,3,1,0.0,0.0,3,945.0,0.0,0.0,1,1,Y,PosA,Norm,5,0,TA,TA,Plywood,Plywood,4,3,1,CBlock,2,Typ,482.0,2.0,3,2,3,5,1978.0,1857,1,GasA,TA,2Story,2349,1,TA,Lvl,Gtl,10530,Inside,81.0,Reg,0,60,RL,68.0,3,0,0,7,NWAmes,105,5,7,527355060,Y,0,0,CompShg,Gable,WD ,188900,0,Pave,8,945.0,AllPub,400,1978,1978,2006
666,0,0,NA,2,1Fam,2,1,0.0,1.0,2,367.0,299.0,0.0,2,1,N,Norm,Norm,5,0,Fa,Fa,WdShing,Wd Shng,3,0,0,CBlock,1,Typ,0.0,0.0,0,0,0,0,0.0,666,0,GasA,Fa,1Story,1903,1,Gd,Lvl,Gtl,5000,Inside,50.0,Reg,0,20,RL,0.0,0,0,0,4,BrkSide,52,3,3,534450110,N,0,0,CompShg,Gable,WD ,64500,0,Pave,4,666.0,AllPub,0,1946,1950,2007
1117,864,0,NA,4,1Fam,3,3,1.0,0.0,4,153.0,964.0,0.0,5,1,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,0,3,1,PConc,2,Typ,522.0,2.0,3,3,3,5,1978.0,1981,1,GasA,Ex,2Story,234,1,Gd,Low,Mod,17082,CulDSac,55.22857142857143,IR1,0,60,RL,288.0,3,0,0,5,ClearCr,104,5,6,905352140,Y,0,0,CompShg,Gable,WD ,230000,0,Pave,8,1117.0,AllPub,336,1978,1992,2010
901,450,0,NA,3,1Fam,3,1,1.0,0.0,3,666.0,130.0,105.0,5,4,Y,Norm,Norm,5,43,Gd,TA,VinylSd,VinylSd,0,4,1,CBlock,1,Typ,576.0,2.0,3,1,3,1,1975.0,1351,0,GasA,TA,1.5Fin,2172,1,TA,Lvl,Gtl,16287,Inside,74.0,Reg,0,50,RL,0.0,0,0,0,7,Edwards,0,6,5,908127060,N,0,0,CompShg,Gable,WD ,122000,100,Pave,7,901.0,AllPub,0,1925,1950,2007
1005,0,0,NA,2,1Fam,3,1,0.0,0.0,3,517.0,488.0,0.0,2,1,Y,Norm,Norm,5,0,TA,TA,Wd Sdng,Wd Sdng,0,3,1,CBlock,1,Typ,319.0,1.0,3,1,3,5,1956.0,1005,0,GasA,Ex,1Story,2588,1,TA,Lvl,Gtl,11050,Inside,65.0,Reg,0,20,RL,0.0,0,0,0,7,NAmes,0,5,5,535325340,Y,0,0,CompShg,Hip,WD ,133500,288,Pave,6,1005.0,AllPub,0,1956,1956,2006
1584,1208,0,Grvl,5,1Fam,3,1,0.0,0.0,4,1017.0,493.0,0.0,2,1,Y,Norm,Norm,5,0,Gd,Gd,BrkFace,Wd Sdng,3,3,2,BrkTil,2,Mod,520.0,2.0,3,1,2,1,1920.0,2792,0,GasW,Ex,1.5Fin,1289,1,TA,Lvl,Gtl,10440,Corner,60.0,Reg,0,50,RM,0.0,0,2,1150,6,OldTown,547,7,6,902105020,Y,0,0,CompShg,Gable,WD ,256000,480,Pave,8,1510.0,AllPub,0,1920,1950,2008
925,550,0,NA,4,TwnhsE,3,1,0.0,0.0,4,232.0,318.0,0.0,5,1,Y,Norm,Norm,5,0,TA,TA,CemntBd,CmentBd,0,3,1,PConc,2,Typ,336.0,1.0,3,1,3,5,1976.0,1475,0,GasA,TA,2Story,1596,1,TA,Lvl,Gtl,2665,Inside,41.0,Reg,0,160,RM,0.0,0,0,0,5,MeadowV,26,7,5,923225200,Y,0,0,CompShg,Gable,WD ,129500,0,Pave,6,550.0,AllPub,92,1976,1976,2008
1978,0,0,NA,3,1Fam,3,1,1.0,0.0,4,296.0,1682.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,CemntBd,CmentBd,0,4,1,PConc,2,Typ,850.0,3.0,3,2,3,5,2003.0,1978,1,GasA,Ex,1Story,264,1,Gd,Lvl,Gtl,10389,Inside,80.0,Reg,0,20,RL,320.0,3,0,0,5,CollgCr,25,5,8,907250030,Y,0,0,CompShg,Hip,WD ,318000,0,Pave,8,1978.0,AllPub,188,2003,2003,2010
1606,0,0,NA,3,1Fam,3,1,0.0,0.0,4,1598.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,4,1,PConc,2,Typ,871.0,3.0,3,2,3,5,2006.0,1606,0,GasA,Gd,1Story,451,1,Gd,Lvl,Gtl,9658,Inside,70.0,IR1,0,20,RL,383.0,1,0,0,7,NridgHt,60,5,8,528172060,Y,0,0,CompShg,Gable,WD ,255900,0,Pave,6,1598.0,AllPub,230,2006,2006,2009
1158,0,0,NA,3,1Fam,3,1,0.0,0.0,4,1158.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,0,0,0,PConc,1,Typ,0.0,0.0,0,0,0,0,0.0,1158,1,GasA,Ex,1Story,536,1,Gd,Lvl,Gtl,7500,Inside,63.0,Reg,0,20,RL,0.0,0,0,0,8,SawyerW,50,5,6,531363050,Y,0,0,CompShg,Gable,WD ,143500,0,Pave,5,1158.0,AllPub,0,2004,2004,2009
1822,0,0,NA,3,1Fam,3,1,0.0,0.0,5,1794.0,28.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,CemntBd,CmentBd,0,4,1,PConc,2,Typ,678.0,3.0,3,2,3,5,2005.0,1822,0,GasA,Ex,1Story,43,1,Ex,Lvl,Gtl,14122,Inside,79.0,IR1,0,20,RL,240.0,3,0,0,2,NridgHt,119,5,8,528138020,Y,0,0,CompShg,Hip,WD ,259000,0,Pave,8,1822.0,AllPub,0,2005,2006,2010
2259,0,0,NA,3,1Fam,3,2,1.0,0.0,4,905.0,35.0,869.0,5,3,Y,Norm,Norm,5,192,Gd,TA,Wd Sdng,Wd Sdng,3,4,2,CBlock,2,Typ,450.0,2.0,3,1,3,4,1953.0,2259,0,GasA,TA,1Story,2223,1,Gd,Bnk,Gtl,21000,Corner,83.24555160142349,Reg,0,20,RL,184.0,3,0,0,10,Crawfor,120,5,6,909428120,Y,0,0,CompShg,Hip,COD,217000,0,Pave,7,1809.0,AllPub,166,1953,1953,2007
915,720,144,NA,3,1Fam,3,1,0.0,0.0,4,765.0,300.0,0.0,3,1,Y,Norm,Norm,4,0,TA,TA,BrkFace,Wd Sdng,0,4,1,BrkTil,1,Typ,440.0,2.0,3,1,3,1,1950.0,1635,1,GasA,Ex,1.5Fin,2009,1,TA,Bnk,Gtl,8737,Inside,70.0,IR1,0,50,RL,0.0,0,0,0,5,BrkSide,38,7,6,903206170,Y,0,0,CompShg,Gable,WD ,210000,0,Pave,6,1065.0,AllPub,0,1923,1950,2007
1002,0,0,NA,3,1Fam,3,1,1.0,0.0,3,174.0,828.0,0.0,4,1,Y,Norm,Norm,5,0,TA,TA,MetalSd,MetalSd,3,0,0,CBlock,1,Typ,902.0,2.0,3,1,3,1,1973.0,1002,0,GasA,TA,1Story,394,1,TA,Lvl,Gtl,8750,Inside,66.95277989337396,IR1,0,20,RL,76.0,3,0,0,8,NAmes,0,6,5,527402220,Y,0,0,CompShg,Gable,WD ,148500,0,Pave,5,1002.0,AllPub,0,1970,1970,2009
